country,year,size_predicted_lower,size_predicted_median,size_predicted_upper,scenario,area_to_burn.1,area_to_burn.2,area_to_burn.3,area_to_burn.4,area_to_burn.5,model
Spain,2074,6617.42451,86624.21064,1393915.83,SSP5-8.5,649918.425,894568.425,17649.425,101653.425,1229017.425,EC-Earth3-Veg-LR
Sweden,2074,73.55474786,628.0424759,7696.098269,SSP5-8.5,2087.555,6726.555,302.555,2693.555,6230.555,EC-Earth3-Veg-LR
Germany,2075,44.17964937,586.6268891,8933.3374,SSP5-8.5,3154.18,4245.18,6828.18,860.18,1251.18,EC-Earth3-Veg-LR
Spain,2075,8275.971443,113037.7878,1863231.004,SSP5-8.5,1478273.971,1569612.971,565224.971,1038902.971,436691.971,EC-Earth3-Veg-LR
Sweden,2075,71.7053507,626.7325835,8233.12234,SSP5-8.5,1107.705,7642.705,6128.705,6418.705,154.705,EC-Earth3-Veg-LR
Germany,2076,48.90560337,574.8189404,10295.52794,SSP5-8.5,1900.906,3727.906,4561.906,7768.906,6731.906,EC-Earth3-Veg-LR
Spain,2076,7810.536464,111303.9634,1956664.823,SSP5-8.5,75428.536,807453.536,882065.536,1813254.536,171005.536,EC-Earth3-Veg-LR
Sweden,2076,69.57143875,623.3731897,8560.722727,SSP5-8.5,5592.571,2498.571,4928.571,6066.571,696.571,EC-Earth3-Veg-LR
Germany,2077,44.69354942,587.4039693,9728.361961,SSP5-8.5,1191.694,552.694,1849.694,7026.694,1108.694,EC-Earth3-Veg-LR
Spain,2077,7719.722394,112428.6069,1925706.291,SSP5-8.5,1211220.722,1400485.722,1778325.722,1777568.722,1507660.722,EC-Earth3-Veg-LR
Sweden,2077,87.4072893,820.9731713,11199.09877,SSP5-8.5,2634.407,4685.407,5354.407,5212.407,8258.407,EC-Earth3-Veg-LR
Germany,2078,28.62470288,380.4645674,5864.648936,SSP5-8.5,1217.625,4892.625,366.625,2485.625,1332.625,EC-Earth3-Veg-LR
Spain,2078,7266.834756,93206.81687,1660704.657,SSP5-8.5,1202900.835,1402108.835,1491372.835,864920.835,847187.835,EC-Earth3-Veg-LR
Sweden,2078,94.82018527,828.5257152,9435.534436,SSP5-8.5,7751.82,996.82,3031.82,5423.82,2384.82,EC-Earth3-Veg-LR
Germany,2079,33.13814987,404.3037137,6235.040683,SSP5-8.5,187.138,3479.138,3776.138,1054.138,4511.138,EC-Earth3-Veg-LR
Spain,2079,6743.062261,89823.86891,1600679.549,SSP5-8.5,552584.062,1143944.062,1132041.062,68800.062,1370908.062,EC-Earth3-Veg-LR
Sweden,2079,93.62422227,837.0371299,9114.807949,SSP5-8.5,7711.624,2902.624,3520.624,4898.624,8567.624,EC-Earth3-Veg-LR
Germany,2080,31.90808227,392.4940747,5856.886974,SSP5-8.5,2059.908,4612.908,1318.908,2510.908,3856.908,EC-Earth3-Veg-LR
Spain,2080,6628.237899,91485.7795,1495801.312,SSP5-8.5,985709.238,620267.238,357953.238,248581.238,458161.238,EC-Earth3-Veg-LR
Sweden,2080,80.30419394,776.8458141,9874.863416,SSP5-8.5,3048.304,6536.304,936.304,7738.304,3303.304,EC-Earth3-Veg-LR
Germany,2081,30.52057014,435.861841,7008.845406,SSP5-8.5,2054.521,135.521,1759.521,4293.521,2901.521,EC-Earth3-Veg-LR
Spain,2081,5445.072597,77946.8971,1260584.685,SSP5-8.5,1206344.073,1200698.073,604918.073,215181.073,92435.073,EC-Earth3-Veg-LR
Sweden,2081,121.1344578,1133.365915,14038.13767,SSP5-8.5,6495.134,11246.134,13221.134,2610.134,13546.134,EC-Earth3-Veg-LR
Germany,2082,44.51038036,544.8721416,7345.990915,SSP5-8.5,2627.51,3724.51,5858.51,832.51,1014.51,EC-Earth3-Veg-LR
Spain,2082,7091.639418,94726.14471,1594365.334,SSP5-8.5,1360040.639,1579688.639,1062633.639,1118296.639,447107.639,EC-Earth3-Veg-LR
Sweden,2082,126.6677288,1175.242441,13632.20132,SSP5-8.5,5798.668,13289.668,4297.668,202.668,6224.668,EC-Earth3-Veg-LR
Germany,2083,43.82361538,548.9682604,8366.731748,SSP5-8.5,2896.824,3750.824,6816.824,5329.824,2351.824,EC-Earth3-Veg-LR
Spain,2083,7392.669113,99270.429,1563206.241,SSP5-8.5,1426619.669,919299.669,1501261.669,610610.669,1058619.669,EC-Earth3-Veg-LR
Sweden,2083,116.8447144,1034.720519,14142.17825,SSP5-8.5,6552.845,9771.845,12099.845,195.845,2215.845,EC-Earth3-Veg-LR
Germany,2084,42.2093491,497.2841317,8120.370048,SSP5-8.5,795.209,3898.209,7742.209,7724.209,3193.209,EC-Earth3-Veg-LR
Spain,2084,7262.470533,100877.7645,1786558.069,SSP5-8.5,683778.471,858403.471,585607.471,1344110.471,540006.471,EC-Earth3-Veg-LR
Sweden,2084,61.24498297,539.5620997,6367.413514,SSP5-8.5,3374.245,4288.245,2362.245,1535.245,1389.245,EC-Earth3-Veg-LR
Germany,2085,40.5745758,529.4972013,8492.218336,SSP5-8.5,6221.575,367.575,6032.575,4720.575,5995.575,EC-Earth3-Veg-LR
Spain,2085,7499.83964,110784.9819,1844410.006,SSP5-8.5,649335.84,221939.84,85685.84,61309.84,1842871.84,EC-Earth3-Veg-LR
Sweden,2085,59.91613721,540.8690973,7104.354393,SSP5-8.5,6753.916,5671.916,1168.916,3400.916,5591.916,EC-Earth3-Veg-LR
Germany,2086,42.11469136,513.7516744,7973.558121,SSP5-8.5,5552.115,7194.115,731.115,4539.115,4076.115,EC-Earth3-Veg-LR
Spain,2086,7936.77815,114144.3992,1884487.339,SSP5-8.5,364711.778,1100913.778,1048236.778,359489.778,443284.778,EC-Earth3-Veg-LR
Sweden,2086,60.50407635,532.0050223,6901.113038,SSP5-8.5,2295.504,145.504,2706.504,5109.504,3835.504,EC-Earth3-Veg-LR
Germany,2087,42.43841708,511.7087238,8569.97865,SSP5-8.5,2866.438,8398.438,2582.438,8404.438,4450.438,EC-Earth3-Veg-LR
Spain,2087,8107.614409,110110.7672,1864741.257,SSP5-8.5,588255.614,1078998.614,798871.614,111809.614,385798.614,EC-Earth3-Veg-LR
Sweden,2087,61.11338999,523.9120922,6808.157403,SSP5-8.5,3916.113,4344.113,4273.113,2121.113,5979.113,EC-Earth3-Veg-LR
Germany,2088,30.67277407,365.9683115,5515.121901,SSP5-8.5,2390.673,2618.673,3176.673,3551.673,2787.673,EC-Earth3-Veg-LR
Spain,2088,7110.235355,94550.49067,1667884.695,SSP5-8.5,763027.235,147271.235,841583.235,838703.235,1216780.235,EC-Earth3-Veg-LR
Sweden,2088,70.18576409,654.0834321,8596.647796,SSP5-8.5,5743.186,5765.186,6578.186,4827.186,4334.186,EC-Earth3-Veg-LR
Germany,2089,27.92990257,384.3196178,6366.574319,SSP5-8.5,6016.93,3446.93,351.93,4915.93,387.93,EC-Earth3-Veg-LR
Spain,2089,7065.838758,97247.92454,1621303.332,SSP5-8.5,484680.839,223245.839,573982.839,745936.839,855717.839,EC-Earth3-Veg-LR
Sweden,2089,72.84918369,714.1000915,8077.606377,SSP5-8.5,889.849,4364.849,7993.849,2712.849,4113.849,EC-Earth3-Veg-LR
Germany,2090,46.41232067,574.9022563,10081.63395,SSP5-8.5,3230.412,4384.412,823.412,8464.412,6594.412,EC-Earth3-Veg-LR
Spain,2090,9059.553848,130404.9713,2250132.549,SSP5-8.5,1471184.554,1964747.554,989495.554,533386.554,1945083.554,EC-Earth3-Veg-LR
Sweden,2090,75.4132779,731.4207055,9465.197958,SSP5-8.5,1906.413,5204.413,4027.413,5372.413,5219.413,EC-Earth3-Veg-LR
Germany,2091,46.44354952,593.8612171,8538.802098,SSP5-8.5,5611.444,1274.444,5027.444,4160.444,803.444,EC-Earth3-Veg-LR
Spain,2091,9976.606621,137959.8778,2636025.639,SSP5-8.5,1253555.607,2178022.607,543864.607,1084999.607,1185795.607,EC-Earth3-Veg-LR
Sweden,2091,80.64776137,687.0761125,9288.223005,SSP5-8.5,8180.648,3207.648,3326.648,1871.648,5688.648,EC-Earth3-Veg-LR
Germany,2092,48.03284404,577.0163169,9732.479994,SSP5-8.5,2526.033,5587.033,2373.033,7283.033,6586.033,EC-Earth3-Veg-LR
Spain,2092,8310.565382,131522.1023,2651060.928,SSP5-8.5,92537.565,2193596.565,64656.565,898406.565,1445686.565,EC-Earth3-Veg-LR
Sweden,2092,77.15118701,662.8757759,7497.804078,SSP5-8.5,3036.151,4121.151,1786.151,3792.151,4430.151,EC-Earth3-Veg-LR
Germany,2093,42.53464159,521.9430028,8187.166305,SSP5-8.5,5360.535,7527.535,4827.535,3538.535,3489.535,EC-Earth3-Veg-LR
Spain,2093,8272.405964,147122.4034,2884984.198,SSP5-8.5,1024113.406,2283286.406,1592427.406,1704967.406,1684135.406,EC-Earth3-Veg-LR
Sweden,2093,76.0305549,695.7349303,9278.534542,SSP5-8.5,675.031,7038.031,1587.031,2790.031,3508.031,EC-Earth3-Veg-LR
Germany,2094,39.33333265,511.1676884,8913.267144,SSP5-8.5,8610.333,5681.333,7086.333,505.333,3844.333,EC-Earth3-Veg-LR
Spain,2094,10272.4491,149984.6734,2481090.303,SSP5-8.5,1678741.449,179092.449,191308.449,1570352.449,1398606.449,EC-Earth3-Veg-LR
Sweden,2094,67.42043643,603.7503766,7273.475323,SSP5-8.5,3249.42,693.42,271.42,6351.42,4408.42,EC-Earth3-Veg-LR
Germany,2095,37.67509655,464.8239159,7764.718718,SSP5-8.5,1925.675,5439.675,143.675,1331.675,2641.675,EC-Earth3-Veg-LR
Spain,2095,9238.085554,134979.3493,2560625.455,SSP5-8.5,2225570.086,1811261.086,856302.086,716372.086,2497868.086,EC-Earth3-Veg-LR
Sweden,2095,65.18009676,613.6674196,7454.311177,SSP5-8.5,1881.18,3236.18,5486.18,4807.18,486.18,EC-Earth3-Veg-LR
Germany,2096,24.76633975,313.4563309,4872.488464,SSP5-8.5,1397.766,1821.766,1526.766,2371.766,2670.766,EC-Earth3-Veg-LR
Spain,2096,7037.776883,94142.88547,1616791.693,SSP5-8.5,978871.777,201828.777,633052.777,132309.777,810688.777,EC-Earth3-Veg-LR
Sweden,2096,78.16690213,640.3746061,8798.809593,SSP5-8.5,5317.167,6188.167,8454.167,5037.167,3922.167,EC-Earth3-Veg-LR
Germany,2097,24.98131413,313.0504721,4716.328536,SSP5-8.5,553.981,232.981,4652.981,3289.981,4609.981,EC-Earth3-Veg-LR
Spain,2097,6917.046277,85952.56802,1376955.428,SSP5-8.5,933974.046,36622.046,47508.046,1268637.046,520814.046,EC-Earth3-Veg-LR
Sweden,2097,71.53821752,631.6386183,7578.287398,SSP5-8.5,5143.538,4315.538,7119.538,2079.538,6924.538,EC-Earth3-Veg-LR
Germany,2098,27.06184531,346.0380029,5240.299989,SSP5-8.5,3324.062,3546.062,3074.062,3902.062,2605.062,EC-Earth3-Veg-LR
Spain,2098,5953.869048,85014.13596,1438378.523,SSP5-8.5,560552.869,1107694.869,1155690.869,1178496.869,1018706.869,EC-Earth3-Veg-LR
Sweden,2098,75.9089505,640.5928935,7995.586602,SSP5-8.5,7664.909,773.909,6004.909,4916.909,4241.909,EC-Earth3-Veg-LR
Germany,2099,29.01867956,340.9256807,6614.73281,SSP5-8.5,2219.019,5535.019,4933.019,3317.019,3923.019,EC-Earth3-Veg-LR
Spain,2099,6733.139892,95018.30572,1672813.504,SSP5-8.5,1309658.14,1377948.14,1327249.14,1544117.14,1182891.14,EC-Earth3-Veg-LR
Sweden,2099,72.52382433,664.8110644,8322.236518,SSP5-8.5,7618.524,5944.524,5343.524,1026.524,5979.524,EC-Earth3-Veg-LR
Germany,2021,26.85345796,324.1484678,5318.072743,SSP1-2.6,1255.853,2818.853,1178.853,5313.853,3528.853,GCM's average
Spain,2021,3686.088628,44082.42871,687490.5805,SSP1-2.6,368863.089,675641.089,254632.089,26100.089,14640.089,GCM's average
Sweden,2021,55.51308432,487.4249739,6522.73778,SSP1-2.6,3574.513,435.513,175.513,4374.513,103.513,GCM's average
Germany,2022,21.06646558,253.0938078,4372.860469,SSP1-2.6,3474.066,2147.066,816.066,3216.066,446.066,GCM's average
Spain,2022,2993.944894,37072.40707,622274.6065,SSP1-2.6,350988.945,99981.945,326571.945,381911.945,224699.945,GCM's average
Sweden,2022,50.37807955,462.317017,6095.398046,SSP1-2.6,5854.378,54.378,2723.378,6026.378,1988.378,GCM's average
Germany,2023,19.80156189,267.73781,4246.702696,SSP1-2.6,3891.802,4184.802,4233.802,3615.802,667.802,GCM's average
Spain,2023,3401.026323,40579.63811,623254.3878,SSP1-2.6,519450.026,187768.026,55853.026,183280.026,162832.026,GCM's average
Sweden,2023,54.51334797,453.6993637,5825.790725,SSP1-2.6,3189.513,2032.513,2783.513,1250.513,3448.513,GCM's average
Germany,2024,21.2790175,250.0117653,4548.909108,SSP1-2.6,3563.279,605.279,2839.279,720.279,3591.279,GCM's average
Spain,2024,3407.759135,37820.26755,591880.4261,SSP1-2.6,242190.759,322750.759,168637.759,417173.759,584030.759,GCM's average
Sweden,2024,51.1071294,442.9879497,5425.124117,SSP1-2.6,3377.107,231.107,4956.107,3417.107,448.107,GCM's average
Germany,2025,22.33460555,287.9122469,5119.181084,SSP1-2.6,1400.335,2211.335,4013.335,1942.335,4932.335,GCM's average
Spain,2025,3444.853276,37997.24249,555274.5055,SSP1-2.6,342590.853,27365.853,290099.853,527965.853,466100.853,GCM's average
Sweden,2025,54.82878702,504.988738,5593.513229,SSP1-2.6,2603.829,3839.829,1713.829,2423.829,3835.829,GCM's average
Germany,2026,21.58475653,280.9286363,4301.99929,SSP1-2.6,606.585,4036.585,2990.585,4166.585,1292.585,GCM's average
Spain,2026,3591.668788,41682.26319,619816.7446,SSP1-2.6,550383.669,278654.669,513440.669,336781.669,424001.669,GCM's average
Sweden,2026,55.50624076,472.7810925,6557.100514,SSP1-2.6,1419.506,1755.506,6424.506,4844.506,742.506,GCM's average
Germany,2027,24.89002177,299.7181327,5151.305064,SSP1-2.6,2405.89,3660.89,3635.89,2247.89,2204.89,GCM's average
Spain,2027,3695.854752,42592.17242,597081.5792,SSP1-2.6,8459.855,107532.855,142676.855,526508.855,395477.855,GCM's average
Sweden,2027,63.34691329,576.6864173,7996.18571,SSP1-2.6,4016.347,2072.347,6242.347,5345.347,3842.347,GCM's average
Germany,2028,19.58137785,236.7111006,4078.071506,SSP1-2.6,1005.581,431.581,3959.581,843.581,907.581,GCM's average
Spain,2028,3449.899346,40837.26957,533479.2772,SSP1-2.6,14004.899,132038.899,397645.899,112329.899,528710.899,GCM's average
Sweden,2028,62.56513466,585.7746244,7855.652182,SSP1-2.6,2261.565,6609.565,4675.565,1326.565,3582.565,GCM's average
Germany,2029,18.6323352,250.2530426,4581.170246,SSP1-2.6,2733.632,2028.632,4140.632,3628.632,1233.632,GCM's average
Spain,2029,4029.69629,44632.56202,667903.3324,SSP1-2.6,25446.696,406703.696,363782.696,23317.696,350646.696,GCM's average
Sweden,2029,65.13582778,563.3917228,7281.577351,SSP1-2.6,1408.136,2058.136,5221.136,5074.136,2347.136,GCM's average
Germany,2030,19.65832878,249.9040307,3904.55881,SSP1-2.6,679.658,2171.658,2528.658,2544.658,986.658,GCM's average
Spain,2030,4169.963917,50025.4294,744708.998,SSP1-2.6,273110.964,195890.964,676328.964,274471.964,416818.964,GCM's average
Sweden,2030,53.02406126,560.5728363,7825.429507,SSP1-2.6,7796.024,968.024,7076.024,2223.024,5051.024,GCM's average
Germany,2031,18.70825384,243.1890163,4279.823309,SSP1-2.6,350.708,1105.708,3138.708,2851.708,1700.708,GCM's average
Spain,2031,4397.486003,53043.97908,840202.8403,SSP1-2.6,104244.486,300748.486,568979.486,192946.486,712111.486,GCM's average
Sweden,2031,48.75178234,468.4629439,5720.517518,SSP1-2.6,119.752,3452.752,1533.752,5497.752,914.752,GCM's average
Germany,2032,24.4118217,306.9646586,4720.540459,SSP1-2.6,4308.412,1887.412,1045.412,2458.412,4330.412,GCM's average
Spain,2032,4289.016407,51822.05765,778984.0769,SSP1-2.6,9662.016,571858.016,615629.016,758362.016,123820.016,GCM's average
Sweden,2032,48.23186671,489.9221746,6831.646755,SSP1-2.6,3208.232,3238.232,4056.232,146.232,6649.232,GCM's average
Germany,2033,26.72385059,311.1552413,4964.487058,SSP1-2.6,759.724,1246.724,1958.724,2099.724,3724.724,GCM's average
Spain,2033,3861.310742,44782.17111,666905.3654,SSP1-2.6,552582.311,174951.311,465880.311,54498.311,434256.311,GCM's average
Sweden,2033,62.05738201,524.7464319,6512.538432,SSP1-2.6,5888.057,2865.057,4784.057,2444.057,4126.057,GCM's average
Germany,2034,27.80679782,304.2672745,4897.654136,SSP1-2.6,4269.807,1777.807,3889.807,4420.807,4374.807,GCM's average
Spain,2034,3465.55517,42262.24061,674810.2697,SSP1-2.6,152413.555,262153.555,652409.555,665160.555,85482.555,GCM's average
Sweden,2034,58.87058853,542.1697683,6659.218003,SSP1-2.6,6550.871,4107.871,1402.871,3389.871,2591.871,GCM's average
Germany,2035,18.99469449,283.5786211,4550.299253,SSP1-2.6,3660.995,4113.995,4346.995,2926.995,1677.995,GCM's average
Spain,2035,3221.320494,37702.35705,606325.4519,SSP1-2.6,551316.32,116839.32,354912.32,14627.32,449300.32,GCM's average
Sweden,2035,64.45123945,552.6002486,6380.118355,SSP1-2.6,3445.451,6044.451,2318.451,2073.451,5931.451,GCM's average
Germany,2036,19.1632922,267.9992894,4225.519002,SSP1-2.6,2653.163,2719.163,3858.163,4154.163,2915.163,GCM's average
Spain,2036,2985.210182,37878.79337,548854.0232,SSP1-2.6,526510.21,541102.21,153493.21,90451.21,268599.21,GCM's average
Sweden,2036,52.75930147,475.823337,6512.639789,SSP1-2.6,2726.759,453.759,1467.759,6150.759,622.759,GCM's average
Germany,2037,20.21982232,239.8179658,3888.357133,SSP1-2.6,1254.22,842.22,2727.22,50.22,2385.22,GCM's average
Spain,2037,3339.493911,38123.6841,634687.658,SSP1-2.6,19629.494,617671.494,89579.494,5460.494,119808.494,GCM's average
Sweden,2037,52.91054809,454.7350767,5374.445373,SSP1-2.6,5300.911,4966.911,5128.911,1496.911,3905.911,GCM's average
Germany,2038,20.0668659,256.0583181,4449.922815,SSP1-2.6,1497.067,630.067,2445.067,4393.067,3116.067,GCM's average
Spain,2038,3886.105097,46376.60015,739544.9771,SSP1-2.6,144813.105,374316.105,412577.105,654531.105,389014.105,GCM's average
Sweden,2038,52.22708826,453.4357691,5905.398688,SSP1-2.6,5155.227,347.227,551.227,3410.227,2526.227,GCM's average
Germany,2039,20.8571684,261.7665673,4448.103635,SSP1-2.6,2835.857,2112.857,3931.857,1702.857,1892.857,GCM's average
Spain,2039,3707.294938,45908.15909,736951.323,SSP1-2.6,229271.295,699557.295,356719.295,155257.295,214593.295,GCM's average
Sweden,2039,54.40279653,498.2093361,6652.119219,SSP1-2.6,2868.403,2073.403,3274.403,1882.403,1072.403,GCM's average
Germany,2040,24.64597134,326.6127606,4882.835656,SSP1-2.6,4177.646,4112.646,1828.646,3699.646,3694.646,GCM's average
Spain,2040,3925.007014,44859.19054,761898.6105,SSP1-2.6,544843.007,581744.007,563211.007,708220.007,356860.007,GCM's average
Sweden,2040,54.37904077,484.9696782,6286.182046,SSP1-2.6,3544.379,2768.379,1823.379,4678.379,1652.379,GCM's average
Germany,2041,26.44772907,321.8638173,5297.289395,SSP1-2.6,292.448,3695.448,1538.448,4167.448,1049.448,GCM's average
Spain,2041,3472.786785,39823.22628,600106.6569,SSP1-2.6,341120.787,53361.787,473572.787,542559.787,173326.787,GCM's average
Sweden,2041,51.5321342,495.647658,6176.690256,SSP1-2.6,359.532,5127.532,2193.532,2704.532,4930.532,GCM's average
Germany,2042,27.4798953,332.01258,5073.42115,SSP1-2.6,258.48,3230.48,1096.48,1558.48,2642.48,GCM's average
Spain,2042,3428.517122,38657.48581,626488.4507,SSP1-2.6,620042.517,474033.517,119080.517,215776.517,233256.517,GCM's average
Sweden,2042,45.82259627,467.9587492,5625.215701,SSP1-2.6,3041.823,1160.823,81.823,1879.823,1371.823,GCM's average
Germany,2043,15.79365472,223.1018429,3792.641001,SSP1-2.6,161.794,2183.794,306.794,2723.794,1149.794,GCM's average
Spain,2043,3443.250794,39702.73855,544730.6072,SSP1-2.6,524776.251,55836.251,424464.251,355996.251,151651.251,GCM's average
Sweden,2043,55.75298888,495.8843759,6646.944561,SSP1-2.6,499.753,6301.753,2512.753,811.753,6095.753,GCM's average
Germany,2044,16.97225317,223.975846,3885.789553,SSP1-2.6,3713.972,1860.972,199.972,3569.972,1335.972,GCM's average
Spain,2044,3829.617098,45120.67732,663198.2845,SSP1-2.6,265523.617,300265.617,314458.617,425653.617,596759.617,GCM's average
Sweden,2044,54.91645841,538.9693646,6483.551501,SSP1-2.6,3138.916,4617.916,4677.916,5731.916,6102.916,GCM's average
Germany,2045,17.34784355,221.5542522,3976.857552,SSP1-2.6,2493.348,1113.348,2864.348,3368.348,853.348,GCM's average
Spain,2045,3528.427039,42894.08254,600164.0525,SSP1-2.6,136615.427,140962.427,559250.427,509879.427,297065.427,GCM's average
Sweden,2045,58.35009127,541.8393421,6702.469037,SSP1-2.6,4283.35,1840.35,2926.35,2441.35,4644.35,GCM's average
Germany,2046,18.80345685,248.0713755,4223.90322,SSP1-2.6,3404.803,2004.803,2483.803,390.803,2121.803,GCM's average
Spain,2046,3668.552684,43634.3597,692703.5341,SSP1-2.6,21823.553,26475.553,637053.553,492928.553,95007.553,GCM's average
Sweden,2046,71.82389991,626.4581018,8180.718115,SSP1-2.6,6787.824,2851.824,5264.824,2798.824,1833.824,GCM's average
Germany,2047,20.66484345,270.8671726,3963.969079,SSP1-2.6,2564.665,3156.665,1689.665,946.665,2937.665,GCM's average
Spain,2047,3891.343555,49534.99836,693103.8427,SSP1-2.6,611240.344,687655.344,681368.344,442021.344,593500.344,GCM's average
Sweden,2047,72.05761387,614.6128958,8039.35129,SSP1-2.6,4910.058,3060.058,7157.058,5154.058,2234.058,GCM's average
Germany,2048,20.69812349,293.5167949,4772.635068,SSP1-2.6,3160.698,1792.698,3567.698,2141.698,3504.698,GCM's average
Spain,2048,4202.638258,48501.11925,817042.8811,SSP1-2.6,150145.638,783263.638,484678.638,47526.638,280492.638,GCM's average
Sweden,2048,69.84612663,634.255542,7164.504262,SSP1-2.6,2858.846,5797.846,1938.846,4666.846,1443.846,GCM's average
Germany,2049,22.86222912,290.6422159,4245.709429,SSP1-2.6,257.862,3327.862,911.862,3607.862,486.862,GCM's average
Spain,2049,4073.330931,48018.15816,764811.9538,SSP1-2.6,350772.331,382075.331,187364.331,763872.331,423165.331,GCM's average
Sweden,2049,60.8829838,517.6552567,5808.100582,SSP1-2.6,1916.883,2772.883,5491.883,5665.883,555.883,GCM's average
Germany,2050,19.71522887,280.0432315,4417.151085,SSP1-2.6,2946.715,2745.715,292.715,4083.715,905.715,GCM's average
Spain,2050,3404.714761,40326.25888,594960.8763,SSP1-2.6,368467.715,270381.715,465121.715,157877.715,325196.715,GCM's average
Sweden,2050,52.6836491,496.7516531,7041.268956,SSP1-2.6,5321.684,5180.684,6606.684,6324.684,3777.684,GCM's average
Germany,2051,19.25170801,240.6521214,3629.529029,SSP1-2.6,2386.252,152.252,1909.252,2430.252,2192.252,GCM's average
Spain,2051,4912.144738,55588.43585,781646.5352,SSP1-2.6,74178.145,546591.145,328890.145,527587.145,118941.145,GCM's average
Sweden,2051,55.84160033,500.5060428,6209.81656,SSP1-2.6,4425.842,2420.842,2329.842,5126.842,3874.842,GCM's average
Germany,2052,23.17338749,298.3018091,4754.83279,SSP1-2.6,4550.173,1501.173,1981.173,1033.173,3347.173,GCM's average
Spain,2052,4234.561098,54398.68878,850912.8257,SSP1-2.6,472313.561,157241.561,163397.561,646558.561,381932.561,GCM's average
Sweden,2052,56.01002724,509.1013781,6056.051394,SSP1-2.6,1452.01,4852.01,2294.01,5113.01,708.01,GCM's average
Germany,2053,23.57053723,304.0765952,4857.147414,SSP1-2.6,1256.571,4289.571,3879.571,2752.571,4718.571,GCM's average
Spain,2053,4636.290724,58279.08049,857858.6691,SSP1-2.6,544394.291,587619.291,627872.291,631271.291,340838.291,GCM's average
Sweden,2053,55.77107712,485.5627676,6391.635407,SSP1-2.6,2443.771,3309.771,5057.771,6294.771,2421.771,GCM's average
Germany,2054,24.29653283,314.1849042,4575.516281,SSP1-2.6,2815.297,2742.297,2370.297,2208.297,3379.297,GCM's average
Spain,2054,3574.180897,44775.32269,662852.9608,SSP1-2.6,456207.181,593105.181,397177.181,277754.181,160168.181,GCM's average
Sweden,2054,52.68806574,473.621978,6840.566244,SSP1-2.6,475.688,3434.688,1405.688,2566.688,3916.688,GCM's average
Germany,2055,16.83131491,209.7506273,3714.292677,SSP1-2.6,1569.831,3485.831,1887.831,2477.831,907.831,GCM's average
Spain,2055,3477.072203,41448.03753,683587.657,SSP1-2.6,19285.072,313827.072,521269.072,315729.072,67467.072,GCM's average
Sweden,2055,46.39118401,425.1317496,6110.742278,SSP1-2.6,1197.391,2260.391,4324.391,5520.391,4168.391,GCM's average
Germany,2056,14.61379646,220.241018,3715.116535,SSP1-2.6,2178.614,1023.614,3172.614,33.614,1685.614,GCM's average
Spain,2056,3612.895191,43373.21529,626938.7985,SSP1-2.6,512898.895,608523.895,252848.895,213676.895,161050.895,GCM's average
